연도,미국 환율,미국 증감값,미국 증감률,중국 환율,중국 증감값,중국 증감률
20101105,1105.2,-2.5,-0.23,166.16,-0.18,-0.11
20101108,1112.7,7.5,0.68,166.19,0.03,0.02
20101109,1118.5,5.8,0.52,166.6,0.41,0.25
20101110,1116.2,-2.3,-0.21,167.94,1.34,0.8
20101111,1109.3,-6.9,-0.62,167.97,0.03,0.02
20101112,1111.9,2.6,0.23,167.17,-0.8,-0.48
20101115,1131,19.1,1.72,168.68,1.51,0.9
20101116,1132.5,1.5,0.13,169.96,1.28,0.76
20101117,1137.5,5,0.44,170.1,0.14,0.08
20101118,1138.5,1,0.09,171.38,1.28,0.75
20101119,1130.6,-7.9,-0.69,171.69,0.31,0.18
20101122,1128.1,-2.5,-0.22,170.49,-1.2,-0.7
20101123,1132,3.9,0.35,169.65,-0.84,-0.49
20101124,1153.6,21.6,1.91,170.76,1.11,0.65
20101125,1148,-5.6,-0.49,172.68,1.92,1.12
20101126,1141.5,-6.5,-0.57,172.09,-0.59,-0.34
20101129,1161.5,20,1.75,172.09,0,0
20101130,1155,-6.5,-0.56,173.76,1.67,0.97
20101201,1157.4,2.4,0.21,173.17,-0.59,-0.34
20101202,1146.8,-10.6,-0.92,173.22,0.05,0.03
20101203,1145.1,-1.7,-0.15,172.53,-0.69,-0.4
20101206,1134.5,-10.6,-0.93,171.61,-0.92,-0.53
20101207,1136.1,1.6,0.14,170.5,-1.11,-0.65
20101208,1137.6,1.5,0.13,170.67,0.17,0.1
20101209,1138.8,1.2,0.11,171.2,0.53,0.31
20101210,1139.4,0.6,0.05,171.05,-0.15,-0.09
20101213,1141.5,2.1,0.18,171.53,0.48,0.28
20101214,1142.8,1.3,0.11,171.53,0,0
20101215,1148.2,5.4,0.47,171.47,-0.06,-0.03
20101216,1157,8.8,0.77,172.99,1.52,0.89
20101217,1151.8,-5.2,-0.45,173.55,0.56,0.32
20101220,1167.1,15.3,1.33,172.91,-0.64,-0.37
20101221,1156.3,-10.8,-0.93,174.52,1.61,0.93
20101222,1155.5,-0.8,-0.07,173.21,-1.31,-0.75
20101223,1152.9,-2.6,-0.23,173.82,0.61,0.35
20101224,1154.2,1.3,0.11,173.22,-0.6,-0.35
20101227,1150.9,-3.3,-0.29,173.83,0.61,0.35
20101228,1147.3,-3.6,-0.31,173.51,-0.32,-0.18
20101229,1147.7,0.4,0.03,173.21,-0.3,-0.17
20101230,1140.6,-7.1,-0.62,173.06,-0.15,-0.09
20101231,1134.8,-5.8,-0.51,172.5,-0.56,-0.32
20110103,1128,-6.8,-0.6,172.81,0.31,0.18
20110104,1123.2,-4.8,-0.43,171.09,-1.72,-1
20110105,1124.1,0.9,0.08,169.87,-1.22,-0.71
20110106,1123.7,-0.4,-0.04,169.96,0.09,0.05
20110107,1123.9,0.2,0.02,169.52,-0.44,-0.26
20110110,1121.7,-2.2,-0.2,169.29,-0.23,-0.14
20110111,1128.3,6.6,0.59,168.84,-0.45,-0.27
20110112,1121.9,-6.4,-0.57,170.14,1.3,0.77
20110113,1112.3,-9.6,-0.86,169.59,-0.55,-0.32
20110114,1114.4,2.1,0.19,168.44,-1.15,-0.68
20110117,1112.3,-2.1,-0.19,169.18,0.74,0.44
20110118,1117.2,4.9,0.44,169.07,-0.11,-0.07
20110119,1113.2,-4,-0.36,169.65,0.58,0.34
20110120,1116.6,3.4,0.31,169.01,-0.64,-0.38
20110121,1122.2,5.6,0.5,169.82,0.81,0.48
20110124,1118.5,-3.7,-0.33,170.42,0.6,0.35
20110125,1117.2,-1.3,-0.12,170.23,-0.19,-0.11
20110126,1119.4,2.2,0.2,169.78,-0.45,-0.26
20110127,1114.4,-5,-0.45,169.9,0.12,0.07
20110128,1113.8,-0.6,-0.05,169.29,-0.61,-0.36
20110131,1123.9,10.1,0.91,169.29,0,0
20110201,1117.6,-6.3,-0.56,169.98,0.69,0.41
20110207,1107.3,-10.3,-0.92,170.27,0.29,0.17
20110208,1104.9,-2.4,-0.22,168.68,-1.59,-0.93
20110209,1103.6,-1.3,-0.12,168.49,-0.19,-0.11
20110210,1111.9,8.3,0.75,167.58,-0.91,-0.54
20110211,1116,4.1,0.37,168.96,1.38,0.82
20110214,1123.3,7.3,0.65,170.03,1.07,0.63
20110215,1124.8,1.5,0.13,170.37,0.34,0.2
20110216,1121.4,-3.4,-0.3,170.36,-0.01,-0.01
20110217,1115.8,-5.6,-0.5,170.14,-0.22,-0.13
20110218,1114,-1.8,-0.16,169.56,-0.58,-0.34
20110221,1114.3,0.3,0.03,169.32,-0.24,-0.14
20110222,1124.5,10.2,0.92,170,0.68,0.4
20110223,1125.3,0.8,0.07,171.11,1.11,0.65
20110224,1125.4,0.1,0.01,171.24,0.13,0.08
20110225,1128.6,3.2,0.28,171.4,0.16,0.09
20110228,1129.4,0.8,0.07,171.56,0.16,0.09
20110302,1127.9,-1.5,-0.13,171.8,0.24,0.14
20110303,1123.6,-4.3,-0.38,171.69,-0.11,-0.06
20110304,1117.2,-6.4,-0.57,170.81,-0.88,-0.51
20110307,1116.3,-0.9,-0.08,169.96,-0.85,-0.5
20110308,1118.4,2.1,0.19,170.5,0.54,0.32
20110309,1114.1,-4.3,-0.38,170.11,-0.39,-0.23
20110310,1113.9,-0.2,-0.02,169.99,-0.12,-0.07
20110311,1124.3,10.4,0.93,170.13,0.14,0.08
20110314,1125.8,1.5,0.13,171.05,0.92,0.54
20110315,1126.5,0.7,0.06,171.96,0.91,0.53
20110316,1132,5.5,0.49,172.13,0.17,0.1
20110317,1138.2,6.2,0.55,172.38,0.25,0.15
20110318,1130.7,-7.5,-0.66,173.01,0.63,0.37
20110321,1127.9,-2.8,-0.25,171.77,-1.24,-0.72
20110322,1122.5,-5.4,-0.48,171.5,-0.27,-0.16
20110323,1124.9,2.4,0.21,171.19,-0.31,-0.18
20110324,1123.4,-1.5,-0.13,171.35,0.16,0.09
20110325,1115.8,-7.6,-0.68,171.15,-0.2,-0.12
20110328,1114.3,-1.5,-0.13,169.97,-1.18,-0.69
20110329,1115.1,0.8,0.07,169.72,-0.25,-0.15
20110330,1108.8,-6.3,-0.56,169.88,0.16,0.09
20110331,1101.9,-6.9,-0.62,168.88,-1,-0.59
20110401,1097.2,-4.7,-0.43,167.99,-0.89,-0.53
20110404,1086.7,-10.5,-0.96,167.17,-0.82,-0.49
20110405,1089,2.3,0.21,166.19,-0.98,-0.59
20110406,1085.6,-3.4,-0.31,166.58,0.39,0.23
20110407,1088.1,2.5,0.23,165.87,-0.71,-0.43
20110408,1087.2,-0.9,-0.08,166.3,0.43,0.26
20110411,1084.2,-3,-0.28,166.08,-0.22,-0.13
20110412,1090.8,6.6,0.61,165.85,-0.23,-0.14
20110413,1092.7,1.9,0.17,166.91,1.06,0.64
20110414,1089.6,-3.1,-0.28,167.21,0.3,0.18
20110415,1086.2,-3.4,-0.31,166.8,-0.41,-0.25
20110418,1090.4,4.2,0.39,166.57,-0.23,-0.14
20110419,1092.2,1.8,0.17,166.94,0.37,0.22
20110420,1083.6,-8.6,-0.79,167.34,0.4,0.24
20110421,1080.6,-3,-0.28,166.07,-1.27,-0.76
20110422,1081.7,1.1,0.1,166.32,0.25,0.15
20110425,1080.8,-0.9,-0.08,166.25,-0.07,-0.04
20110426,1086.2,5.4,0.5,165.68,-0.57,-0.34
20110427,1081.2,-5,-0.46,166.29,0.61,0.37
20110428,1071.9,-9.3,-0.86,165.84,-0.45,-0.27
20110429,1073.9,2,0.19,164.92,-0.92,-0.55
20110502,1066.9,-7,-0.65,165.35,0.43,0.26
20110503,1068.7,1.8,0.17,164.31,-1.04,-0.63
20110504,1073.8,5.1,0.48,164.75,0.44,0.27
20110506,1086.3,12.5,1.16,165.49,0.74,0.45
20110509,1080.5,-5.8,-0.53,167.1,1.61,0.97
20110511,1074.5,-6,-0.56,166.35,-0.75,-0.45
20110512,1081.2,6.7,0.62,165.57,-0.78,-0.47
20110513,1086.7,5.5,0.51,166.6,1.03,0.62
20110516,1094.6,7.9,0.73,167.57,0.97,0.58
20110517,1092.7,-1.9,-0.17,167.9,0.33,0.2
20110518,1086.5,-6.2,-0.57,167.76,-0.14,-0.08
20110519,1086.6,0.1,0.01,167.03,-0.73,-0.44
20110520,1083.3,-3.3,-0.3,166.75,-0.28,-0.17
20110523,1088.7,5.4,0.5,166.77,0.02,0.01
20110524,1094.4,5.7,0.52,167.82,1.05,0.63
20110525,1093.7,-0.7,-0.06,168.47,0.65,0.39
20110526,1090.7,-3,-0.27,168.82,0.35,0.21
20110527,1083.1,-7.6,-0.7,168.01,-0.81,-0.48
20110530,1081,-2.1,-0.19,166.75,-1.26,-0.75
20110531,1076.6,-4.4,-0.41,166.68,-0.07,-0.04
20110601,1078.1,1.5,0.14,166.2,-0.48,-0.29
20110602,1079.7,1.6,0.15,166.14,-0.06,-0.04
20110603,1076,-3.7,-0.34,166.64,0.5,0.3
20110607,1079.7,3.7,0.34,166.3,-0.34,-0.2
20110608,1080.1,0.4,0.04,166.71,0.41,0.25
20110609,1082.9,2.8,0.26,167.01,0.3,0.18
20110610,1080,-2.9,-0.27,167.22,0.21,0.13
20110613,1085.4,5.4,0.5,166.84,-0.38,-0.23
20110614,1085.4,0,0,167.5,0.66,0.4
20110615,1081.3,-4.1,-0.38,167.22,-0.28,-0.17
20110616,1087,5.7,0.53,167.01,-0.21,-0.13
20110617,1085.9,-1.1,-0.1,168.16,1.15,0.69
20110620,1082,-3.9,-0.36,168.01,-0.15,-0.09
20110621,1082.8,0.8,0.07,167.34,-0.67,-0.4
20110622,1074.5,-8.3,-0.77,167.31,-0.03,-0.02
20110623,1076.4,1.9,0.18,166.33,-0.98,-0.59
20110624,1077.6,1.2,0.11,166.47,0.14,0.08
20110627,1086.9,9.3,0.86,166.47,0,0
20110628,1080.8,-6.1,-0.56,167.64,1.17,0.7
20110629,1077.9,-2.9,-0.27,167.22,-0.42,-0.25
20110630,1071.9,-6,-0.56,166.8,-0.42,-0.25
20110701,1068.1,-3.8,-0.35,165.54,-1.26,-0.76
20110704,1064.1,-4,-0.37,164.95,-0.59,-0.36
20110705,1064.9,0.8,0.08,164.6,-0.35,-0.21
20110706,1065.3,0.4,0.04,164.75,0.15,0.09
20110707,1064.9,-0.4,-0.04,164.64,-0.11,-0.07
20110708,1059.5,-5.4,-0.51,164.61,-0.03,-0.02
20110711,1061.4,1.9,0.18,163.72,-0.89,-0.54
20110712,1067,5.6,0.53,163.86,0.14,0.09
20110713,1064.2,-2.8,-0.26,164.73,0.87,0.53
20110714,1055.3,-8.9,-0.84,164.38,-0.35,-0.21
20110715,1056.8,1.5,0.14,163.65,-0.73,-0.44
20110718,1062.1,5.3,0.5,163.58,-0.07,-0.04
20110719,1059.5,-2.6,-0.24,164.04,0.46,0.28
20110720,1055.2,-4.3,-0.41,163.95,-0.09,-0.05
20110721,1055.5,0.3,0.03,163.39,-0.56,-0.34
20110722,1051.8,-3.7,-0.35,163.6,0.21,0.13
20110725,1053.8,2,0.19,163.08,-0.52,-0.32
20110726,1054.1,0.3,0.03,163.62,0.54,0.33
20110727,1050.7,-3.4,-0.32,163.45,-0.17,-0.1
20110728,1052.6,1.9,0.18,162.98,-0.47,-0.29
20110729,1053.2,0.6,0.06,163.39,0.41,0.25
20110801,1049.3,-3.9,-0.37,163.6,0.21,0.13
20110802,1050.9,1.6,0.15,163.12,-0.48,-0.29
20110803,1057.9,7,0.67,163.29,0.17,0.1
20110804,1056.5,-1.4,-0.13,164.53,1.24,0.76
20110805,1069.6,13.1,1.24,164.41,-0.12,-0.07
20110808,1068.7,-0.9,-0.08,166.04,1.63,0.99
20110809,1091.4,22.7,2.12,166.82,0.78,0.47
20110810,1080.7,-10.7,-0.98,169.84,3.02,1.81
20110811,1088.6,7.9,0.73,168.35,-1.49,-0.88
20110812,1075.7,-12.9,-1.19,169.79,1.44,0.86
20110816,1069.8,-5.9,-0.55,168.79,-1,-0.59
20110817,1072.9,3.1,0.29,167.64,-1.15,-0.68
20110818,1071.8,-1.1,-0.1,167.95,0.31,0.18
20110819,1082,10.2,0.95,167.86,-0.09,-0.05
20110822,1083.2,1.2,0.11,169.43,1.57,0.94
20110823,1082.7,-0.5,-0.05,169.31,-0.12,-0.07
20110824,1077.7,-5,-0.46,168.99,-0.32,-0.19
20110825,1083.7,6,0.56,168.91,-0.08,-0.05
20110826,1083.9,0.2,0.02,169.87,0.96,0.57
20110829,1078.7,-5.2,-0.48,169.79,-0.08,-0.05
20110830,1072,-6.7,-0.62,168.62,-1.17,-0.69
20110831,1073.3,1.3,0.12,167.96,-0.66,-0.39
20110901,1064.2,-9.1,-0.85,167.8,-0.16,-0.1
20110902,1062.1,-2.1,-0.2,166.58,-1.22,-0.73
20110905,1069.3,7.2,0.68,166.49,-0.09,-0.05
20110906,1069.3,0,0,167.29,0.8,0.48
20110907,1071.5,2.2,0.21,167.72,0.43,0.26
20110908,1070.7,-0.8,-0.07,167.64,-0.08,-0.05
20110909,1075.3,4.6,0.43,168.05,0.41,0.24
20110914,1093.2,17.9,1.66,168.15,0.1,0.06
20110915,1101.2,8,0.73,172.15,4,2.38
20110916,1113.2,12,1.09,173.38,1.23,0.71
20110919,1115.4,2.2,0.2,173.39,0.01,0.01
20110920,1145.8,30.4,2.73,175.73,2.34,1.35
20110921,1146.2,0.4,0.03,180.23,4.5,2.56
20110922,1178.2,32,2.79,179.76,-0.47,-0.26
20110923,1190.5,12.3,1.04,184.31,4.55,2.53
20110926,1188.5,-2,-0.17,185.66,1.35,0.73
20110928,1173.2,-15.3,-1.29,184.38,-1.28,-0.69
20110929,1181.2,8,0.68,183.41,-0.97,-0.53
20110930,1178.8,-2.4,-0.2,184.37,0.96,0.52
20111004,1206.9,28.1,2.38,184.8,0.43,0.23
20111005,1192.5,-14.4,-1.19,188.16,3.36,1.82
20111006,1184.4,-8.1,-0.68,187.04,-1.12,-0.6
20111007,1183.5,-0.9,-0.08,186.02,-1.02,-0.55
20111010,1172,-11.5,-0.97,185.08,-0.94,-0.51
20111011,1162.6,-9.4,-0.8,184.78,-0.3,-0.16
20111012,1175.2,12.6,1.08,182.62,-2.16,-1.17
20111013,1157.7,-17.5,-1.49,184.37,1.75,0.96
20111014,1164,6.3,0.54,181.42,-2.95,-1.6
20111017,1148,-16,-1.37,181.83,0.41,0.23
20111018,1148.6,0.6,0.05,179.86,-1.97,-1.08
20111019,1142.1,-6.5,-0.57,179.77,-0.09,-0.05
20111020,1135.2,-6.9,-0.6,178.39,-1.38,-0.77
20111021,1149,13.8,1.22,178.48,0.09,0.05
20111024,1140,-9,-0.78,180.07,1.59,0.89
20111025,1129.9,-10.1,-0.89,178.46,-1.61,-0.89
20111026,1130.8,0.9,0.08,177.31,-1.15,-0.64
20111027,1130.2,-0.6,-0.05,177.91,0.6,0.34
20111028,1103.3,-26.9,-2.38,176.82,-1.09,-0.61
20111031,1100.2,-3.1,-0.28,173.7,-3.12,-1.76
20111101,1113.4,13.2,1.2,173.9,0.2,0.12
20111102,1128.5,15.1,1.36,175.28,1.38,0.79
20111103,1132.8,4.3,0.38,177.18,1.9,1.08
20111104,1114.6,-18.2,-1.61,178.15,0.97,0.55
20111107,1113.1,-1.5,-0.13,175.46,-2.69,-1.51
20111108,1115.2,2.1,0.19,175.6,0.14,0.08
20111109,1112.7,-2.5,-0.22,175.89,0.29,0.17
20111110,1134.6,21.9,1.97,175.97,0.08,0.05
20111111,1130.3,-4.3,-0.38,178.72,2.75,1.56
20111114,1120.5,-9.8,-0.87,177.75,-0.97,-0.54
20111115,1125,4.5,0.4,176.32,-1.43,-0.8
20111116,1131.4,6.4,0.57,177.43,1.11,0.63
20111117,1143,11.6,1.03,178.8,1.37,0.77
20111118,1138.2,-4.8,-0.42,179.1,0.3,0.17
20111121,1140.8,2.6,0.23,178.77,-0.33,-0.18
20111122,1143.6,2.8,0.25,179.13,0.36,0.2
20111123,1146,2.4,0.21,180.25,1.12,0.63
20111124,1157.7,11.7,1.02,180.74,0.49,0.27
20111125,1158.2,0.5,0.04,181.88,1.14,0.63
20111128,1157.1,-1.1,-0.09,181.76,-0.12,-0.07
20111129,1153.6,-3.5,-0.3,180.88,-0.88,-0.48
20111130,1139.5,-14.1,-1.22,180.38,-0.5,-0.28
20111201,1127.2,-12.3,-1.08,178.81,-1.57,-0.87
20111202,1126,-1.2,-0.11,177,-1.81,-1.01
20111205,1128.8,2.8,0.25,177.3,0.3,0.17
20111206,1130.7,1.9,0.17,177.61,0.31,0.17
20111207,1127.1,-3.6,-0.32,177.73,0.12,0.07
20111208,1131.2,4.1,0.36,177.06,-0.67,-0.38
20111209,1139.1,7.9,0.7,177.74,0.68,0.38
20111212,1144.1,5,0.44,179.48,1.74,0.98
20111213,1157,12.9,1.13,180.01,0.53,0.3
20111214,1159.8,2.8,0.24,181.51,1.5,0.83
20111215,1160.5,0.7,0.06,181.83,0.32,0.18
20111216,1154.1,-6.4,-0.55,182.22,0.39,0.21
20111219,1162.8,8.7,0.75,182.11,-0.11,-0.06
20111220,1170.5,7.7,0.66,184.53,2.42,1.33
20111221,1156.5,-14,-1.2,183.89,-0.64,-0.35
20111222,1153.5,-3,-0.26,181.56,-2.33,-1.27
20111223,1150.3,-3.2,-0.28,182.38,0.82,0.45
20111226,1146.9,-3.4,-0.3,181.39,-0.99,-0.54
20111227,1153,6.1,0.53,181.98,0.59,0.33
20111228,1158.7,5.7,0.49,182.92,0.94,0.52
20111229,1156.7,-2,-0.17,183.09,0.17,0.09
20111230,1153.3,-3.4,-0.29,182.51,-0.58,-0.32
20120102,1154.1,0.8,0.07,183.24,0.73,0.4
20120103,1152.2,-1.9,-0.16,183.59,0.35,0.19
20120104,1147.2,-5,-0.43,182.86,-0.73,-0.4
20120105,1149,1.8,0.16,182.29,-0.57,-0.31
20120106,1156,7,0.61,182.54,0.25,0.14
20120109,1164.6,8.6,0.74,183.6,1.06,0.58
20120110,1157.1,-7.5,-0.64,184.38,0.78,0.42
20120111,1159.4,2.3,0.2,183.09,-1.29,-0.7
20120112,1158.7,-0.7,-0.06,183.59,0.5,0.27
20120113,1151.7,-7,-0.6,183.41,-0.18,-0.1
20120116,1154.9,3.2,0.28,182.44,-0.97,-0.53
20120117,1146.9,-8,-0.69,182.7,0.26,0.14
20120118,1144.6,-2.3,-0.2,181.66,-1.04,-0.57
20120119,1135.9,-8.7,-0.76,181.1,-0.56,-0.31
20120120,1134.2,-1.7,-0.15,179.9,-1.2,-0.66
20120125,1126.5,-7.7,-0.68,179.14,-0.76,-0.42
20120126,1121.3,-5.2,-0.46,177.82,-1.32,-0.74
20120127,1125.5,4.2,0.37,177.08,-0.74,-0.42
20120130,1124.1,-1.4,-0.12,177.42,0.34,0.19
20120131,1127.3,3.2,0.28,177.62,0.2,0.11
20120201,1127,-0.3,-0.03,178.44,0.82,0.46
20120202,1118.1,-8.9,-0.79,178.58,0.14,0.08
20120203,1120,1.9,0.17,177.48,-1.1,-0.62
20120206,1118.3,-1.7,-0.15,177.52,0.04,0.02
20120207,1121.7,3.4,0.3,177.42,-0.1,-0.06
20120208,1117.5,-4.2,-0.37,177.88,0.46,0.26
20120209,1120.3,2.8,0.25,177.4,-0.48,-0.27
20120210,1118.4,-1.9,-0.17,177.62,0.22,0.12
20120213,1125.8,7.4,0.66,177.98,0.36,0.2
20120214,1121.6,-4.2,-0.37,178.35,0.37,0.21
20120215,1124.8,3.2,0.29,178.36,0.01,0.01
20120216,1125.9,1.1,0.1,178.26,-0.1,-0.06
20120217,1124.2,-1.7,-0.15,178.97,0.71,0.4
20120220,1121.2,-3,-0.27,178.51,-0.46,-0.26
20120221,1124.4,3.2,0.29,178.16,-0.35,-0.2
20120222,1126.7,2.3,0.2,178.56,0.4,0.22
20120223,1129.5,2.8,0.25,178.91,0.35,0.2
20120224,1124.7,-4.8,-0.42,179.12,0.21,0.12
20120227,1128.7,4,0.36,178.59,-0.53,-0.3
20120228,1128.3,-0.4,-0.04,179.05,0.46,0.26
20120229,1121.6,-6.7,-0.59,178.84,-0.21,-0.12
20120302,1113.7,-7.9,-0.7,177.78,-1.06,-0.59
20120305,1118.4,4.7,0.42,176.93,-0.85,-0.48
20120306,1117,-1.4,-0.13,177.31,0.38,0.21
20120307,1127.6,10.6,0.95,177.6,0.29,0.16
20120308,1121.5,-6.1,-0.54,178.51,0.91,0.51
20120309,1116.2,-5.3,-0.47,177.28,-1.23,-0.69
20120312,1120.9,4.7,0.42,176.86,-0.42,-0.24
20120313,1122.4,1.5,0.13,177.37,0.51,0.29
20120314,1122.3,-0.1,-0.01,177.24,-0.13,-0.07
20120315,1130.3,8,0.71,177.48,0.24,0.14
20120316,1125.2,-5.1,-0.45,178.4,0.92,0.52
20120319,1122.5,-2.7,-0.24,177.84,-0.56,-0.31
20120320,1120.9,-1.6,-0.14,177.62,-0.22,-0.12
20120321,1126.3,5.4,0.48,177.59,-0.03,-0.02
20120322,1130.4,4.1,0.36,178.31,0.72,0.41
20120323,1134,3.6,0.32,179.42,1.11,0.62
20120326,1136.4,2.4,0.21,179.85,0.43,0.24
20120327,1137,0.6,0.05,180.22,0.37,0.21
20120328,1137.1,0.1,0.01,180.26,0.04,0.02
20120329,1137.9,0.8,0.07,180.36,0.1,0.06
20120330,1135.4,-2.5,-0.22,180.44,0.08,0.04
20120402,1128.5,-6.9,-0.61,180.09,-0.35,-0.19
20120403,1124,-4.5,-0.4,179.11,-0.98,-0.54
20120404,1126.3,2.3,0.2,178.37,-0.74,-0.41
20120405,1130,3.7,0.33,179.07,0.7,0.39
20120406,1131.6,1.6,0.14,178.9,-0.17,-0.09
20120409,1138.4,6.8,0.6,179.27,0.37,0.21
20120410,1137,-1.4,-0.12,180.32,1.05,0.59
20120412,1143.8,6.8,0.6,180.39,0.07,0.04
20120413,1132.4,-11.4,-1,181.12,0.73,0.4
20120416,1136.8,4.4,0.39,179.94,-1.18,-0.65
20120417,1137.5,0.7,0.06,180.14,0.2,0.11
20120418,1134.9,-2.6,-0.23,180.72,0.58,0.32
20120419,1140.8,5.9,0.52,180.33,-0.39,-0.22
20120420,1140.7,-0.1,-0.01,180.92,0.59,0.33
20120423,1139.5,-1.2,-0.11,180.74,-0.18,-0.1
20120424,1141.2,1.7,0.15,180.53,-0.21,-0.12
20120425,1139.4,-1.8,-0.16,180.93,0.4,0.22
20120426,1138.8,-0.6,-0.05,180.74,-0.19,-0.11
20120427,1134.2,-4.6,-0.4,180.44,-0.3,-0.17
20120430,1132.6,-1.6,-0.14,179.75,-0.69,-0.38
20120502,1128.6,-4,-0.35,179.34,-0.41,-0.23
20120503,1130,1.4,0.12,178.65,-0.69,-0.38
20120504,1131.8,1.8,0.16,179.22,0.57,0.32
20120507,1138.8,7,0.62,179.43,0.21,0.12
20120508,1135.8,-3,-0.26,180.55,1.12,0.62
20120509,1139.5,3.7,0.33,180.04,-0.51,-0.28
20120510,1144,4.5,0.39,180.66,0.62,0.34
20120511,1143.8,-0.2,-0.02,180.94,0.28,0.15
20120514,1147.9,4.1,0.36,181.48,0.54,0.3
20120515,1154,6.1,0.53,181.72,0.24,0.13
20120516,1159.4,5.4,0.47,182.67,0.95,0.52
20120517,1162.8,3.4,0.29,183.78,1.11,0.61
20120518,1173.4,10.6,0.91,183.88,0.1,0.05
20120521,1166.3,-7.1,-0.61,185.38,1.5,0.82
20120522,1163.8,-2.5,-0.21,184.37,-1.01,-0.54
20120523,1172.3,8.5,0.73,184.08,-0.29,-0.16
20120524,1176.7,4.4,0.38,184.96,0.88,0.48
20120525,1178.1,1.4,0.12,185.54,0.58,0.31
20120529,1179.6,1.5,0.13,186.03,0.49,0.26
20120530,1178.9,-0.7,-0.06,185.66,-0.37,-0.2
20120531,1182.4,3.5,0.3,185.25,-0.41,-0.22
20120601,1182.1,-0.3,-0.03,185.53,0.28,0.15
20120604,1182.2,0.1,0.01,185.3,-0.23,-0.12
20120605,1176.9,-5.3,-0.45,185.69,0.39,0.21
20120607,1171.4,-5.5,-0.47,185.69,0,0
20120608,1171.6,0.2,0.02,183.96,-1.73,-0.93
20120611,1166.6,-5,-0.43,184.14,0.18,0.1
20120612,1172,5.4,0.46,183.23,-0.91,-0.49
20120613,1169.3,-2.7,-0.23,183.74,0.51,0.28
20120614,1167.3,-2,-0.17,183.36,-0.38,-0.21
20120615,1164.3,-3,-0.26,183.16,-0.2,-0.11
20120618,1158.3,-6,-0.52,182.86,-0.3,-0.16
20120619,1159,0.7,0.06,182.22,-0.64,-0.35
20120620,1154.2,-4.8,-0.41,182.26,0.04,0.02
20120621,1148.2,-6,-0.52,181.25,-1.01,-0.55
20120622,1157.9,9.7,0.84,180.69,-0.56,-0.31
20120625,1160.6,2.7,0.23,181.81,1.12,0.62
20120626,1160.5,-0.1,-0.01,182.42,0.61,0.34
20120627,1158.2,-2.3,-0.2,182.29,-0.13,-0.07
20120628,1153.5,-4.7,-0.41,182.02,-0.27,-0.15
20120629,1155.5,2,0.17,181.49,-0.53,-0.29
20120702,1143.5,-12,-1.04,181.3,-0.19,-0.1
20120703,1144.1,0.6,0.05,180.15,-1.15,-0.63
20120704,1135.4,-8.7,-0.76,179.71,-0.44,-0.24
20120705,1137,1.6,0.14,178.85,-0.86,-0.48
20120706,1138.3,1.3,0.11,178.81,-0.04,-0.02
20120709,1142.5,4.2,0.37,178.87,0.06,0.03
20120710,1143.8,1.3,0.11,179.3,0.43,0.24
20120711,1145,1.2,0.1,179.57,0.27,0.15
20120712,1141.9,-3.1,-0.27,179.65,0.08,0.04
20120713,1154.7,12.8,1.12,179.78,0.13,0.07
20120716,1148.4,-6.3,-0.55,180.49,0.71,0.39
20120717,1144.1,-4.3,-0.37,179.91,-0.58,-0.32
20120718,1139,-5.1,-0.45,179.43,-0.48,-0.27
20120719,1137.8,-1.2,-0.11,179.01,-0.42,-0.23
20120720,1140.3,2.5,0.22,178.66,-0.35,-0.2
20120723,1147,6.7,0.59,178.97,0.31,0.17
20120724,1149.2,2.2,0.19,179.59,0.62,0.35
20120725,1152.4,3.2,0.28,179.78,0.19,0.11
20120726,1148.3,-4.1,-0.36,180.15,0.37,0.21
20120727,1141.6,-6.7,-0.58,179.69,-0.46,-0.26
20120730,1134.4,-7.2,-0.63,178.64,-1.05,-0.58
20120731,1135.4,1,0.09,178.1,-0.54,-0.3
20120801,1130,-5.4,-0.48,178.12,0.02,0.01
20120802,1131.3,1.3,0.12,177.05,-1.07,-0.6
20120803,1137.2,5.9,0.52,177.53,0.48,0.27
20120806,1125.3,-11.9,-1.05,178.2,0.67,0.38
20120807,1126.9,1.6,0.14,176.73,-1.47,-0.82
20120808,1129.2,2.3,0.2,177.06,0.33,0.19
20120809,1128.9,-0.3,-0.03,177.3,0.24,0.14
20120810,1126.3,-2.6,-0.23,177.09,-0.21,-0.12
20120813,1131.9,5.6,0.5,177.36,0.27,0.15
20120814,1130.1,-1.8,-0.16,177.81,0.45,0.25
20120816,1132.2,2.1,0.19,177.5,-0.31,-0.17
20120817,1132.1,-0.1,-0.01,177.99,0.49,0.28
20120820,1134.5,2.4,0.21,178.24,0.25,0.14
20120821,1133.3,-1.2,-0.11,178.56,0.32,0.18
20120822,1132.6,-0.7,-0.06,178.18,-0.38,-0.21
20120823,1131.8,-0.8,-0.07,178.46,0.28,0.16
20120824,1134.3,2.5,0.22,177.97,-0.49,-0.27
20120827,1136.1,1.8,0.16,178.4,0.43,0.24
20120828,1136.3,0.2,0.02,178.64,0.24,0.13
20120829,1134.3,-2,-0.18,179,0.36,0.2
20120830,1135,0.7,0.06,178.54,-0.46,-0.26
20120831,1135.4,0.4,0.04,178.68,0.14,0.08
20120903,1133.8,-1.6,-0.14,178.69,0.01,0.01
20120904,1132,-1.8,-0.16,178.5,-0.19,-0.11
